month,gx,gy,day_type,hour,avg_total_users,avg_users_under_10min,avg_users_10_30min,avg_users_over_30min,sex_1,sex_2,age_1,age_2,age_3,age_4,age_5,age_6,age_7,age_8,age_9,age_other,city_keelung,city_taipei,city_newtaipei,city_taoyuan,city_hsinchu_city,city_hsinchu_county,city_miaoli,city_taichung,city_changhua,city_nantou,city_yunlin,city_chiayi_city,city_chiayi_county,city_tainan,city_kaohsiung,city_pingtung,city_yilan,city_hualien,city_taitung,city_penghu,city_kinmen,city_lienchiang
202508,7165,7152,平日,0,22.19,0.81,5.38,16,53.06,46.94,0.86,4.3,5.6,6.75,8.49,4.71,14.59,10.58,10.84,33.27,82.14,1.69,6.4,1.33,1.16,1.05,0.41,0.84,0.26,0.56,0.2,0,0.43,0.56,1.01,0.5,0.77,0,0.46,0,0,0.24
202508,7165,7153,平日,0,82.1,25.62,15.14,41.33,60.34,39.66,2.25,6.79,6.6,6.95,8.3,8.4,9.59,11.52,9.33,30.26,78.51,4.2,8.72,2.2,0.49,0.63,0.54,1.43,0.33,0.19,0.26,0.22,0,0.49,0.45,0.1,0.99,0.13,0.06,0,0,0.06
202508,7165,7154,平日,0,64.43,23.24,9.9,31.29,60.6,39.4,2.01,8.89,7.58,7.51,6.93,6.64,10.15,9.73,8.63,31.92,73.77,4.41,10.9,2.74,0.62,0.32,0.49,1.5,0.41,0.29,0.41,0.16,0.24,0.67,1.31,0.65,0.78,0.14,0,0,0,0.1
202508,7166,7150,平日,0,25.52,0.62,4.67,20.24,55.6,44.4,2.56,4.87,2.7,4.45,5.87,3.9,8.55,7.35,12.92,46.82,93.49,0.69,2.76,0.36,0,0.65,0.21,0,0,0,0.28,0,0,1.02,0.2,0,0,0,0.35,0,0,0
202508,7166,7151,平日,0,24.43,10.14,3.38,10.9,58.23,41.77,2.03,6.94,5.56,8.24,7.64,7.9,11.03,9.16,9.81,31.69,83.57,2.8,6.04,3.49,0,0.87,0.55,1.09,0.2,0.2,0.21,0,0,0,0,0.21,0,0,0.29,0.29,0,0.19
202508,7166,7152,平日,0,37.52,17.19,4.95,15.38,66.55,33.45,0.87,5.37,8.08,7.31,6.6,7.55,8.47,11.92,11.23,32.59,78.09,2.97,7.78,3.12,0.16,0.14,0.56,1.57,0.42,0.26,0,0.41,0.24,0.65,1.18,0.43,0.6,0.42,0.23,0.12,0,0.49
202508,7166,7153,平日,0,21.67,3.19,3.71,14.76,58.92,41.08,1.25,5.41,2.08,8.48,7.84,6.46,8.55,15.39,11,33.54,72.51,3.5,10.21,2.11,0.6,0.77,1.04,1.4,0.94,0.44,0.5,0,0.25,1.05,2,1,0.46,0,0.24,0,0,0.74
202508,7167,7149,平日,0,47.05,2.05,8.24,36.76,51.17,48.83,1.45,2.99,6.97,7.84,5.45,4.79,9.2,12.41,10.69,38.21,89.38,2.14,4.28,0.9,0,0.36,0,0.66,0,0.1,0.1,0,0,0.33,0.79,0.13,0.42,0.1,0.15,0,0,0
202508,7167,7150,平日,0,88.76,52.29,13.05,23.43,65.66,34.34,1.55,6.84,11.42,7.83,5.91,6.56,9,10.69,10.91,29.3,83.8,2.12,7.66,2.51,0.31,0.11,0.22,0.86,0.36,0.13,0.23,0,0.18,0.18,0.38,0.22,0.29,0.29,0,0,0,0.12
202508,7167,7151,平日,0,28.71,14.14,4.05,10.52,64.62,35.38,1.42,9.01,8.76,6.83,7.64,9.04,7.67,10.78,10.12,28.75,83.53,2.91,6.59,2.6,0.16,0.16,0.57,0.95,0.32,0,0.38,0.16,0,0.36,0.16,0.16,0.48,0.35,0,0.16,0,0
202508,7168,7147,平日,0,12.95,0.14,2.76,10.05,46.97,53.03,0.87,1.39,3.17,5.44,6.02,5.66,7.66,11.35,12.46,45.98,92.28,1.38,3.82,0.42,0.89,0,0,0,0,0.33,0,0,0,0,0.56,0,0.31,0,0,0,0,0
202508,7168,7148,平日,0,39.67,12.29,6.67,20.71,58.56,41.44,1.04,3.04,7.18,6.63,9.91,8.51,9.83,8.69,9.22,35.94,88.81,2.05,5.28,1.85,0,0.29,0,0.27,0.13,0,0,0.44,0,0.12,0.09,0,0.4,0,0,0,0,0.28
202508,7168,7149,平日,0,42.29,20.95,6.19,15.14,64.5,35.5,1.94,7.16,8.46,8.02,5.63,6.58,9.06,9.18,8.74,35.23,84.08,2.29,8.51,1.78,0.09,0.69,0.39,0.56,0.11,0,0,0,0,0.14,0.66,0.36,0.23,0,0,0,0,0.12
202508,7169,7147,平日,0,13.1,5.71,2.14,5.24,55.69,44.31,0.38,4.71,7.73,7.73,10,10.83,8.76,6.23,17.53,26.09,90.25,2.25,3.83,0.98,0.29,0,0,1.24,0,0,0,0,0,0,0.5,0,0.65,0,0,0,0,0
202508,7169,7148,平日,0,10,2.57,1.52,5.9,56.67,43.33,0.5,4.03,7.38,8.7,3.35,6.09,14.31,9.47,8.91,37.27,92.81,2.52,2.67,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0,0
202508,7165,7152,平日,1,21.19,0.81,3.71,16.67,56.58,43.42,1.07,3.96,5.71,7.09,7.39,6.37,10.12,10.95,10.07,37.27,79.65,3.2,6.61,1.19,0.89,0.79,0.51,1.21,0.26,0.26,0.23,0.31,0.24,0.63,0.99,0,1.99,0.23,0.26,0,0,0.55
202508,7165,7153,平日,1,74.62,20.76,11.48,42.38,57.52,42.48,2.3,5.8,6.43,7.25,8.18,7.83,9.83,11.37,8.2,32.81,76.98,3.77,9.97,3.99,0.43,0.46,0.19,0.88,0.25,0.22,0.24,0.19,0,0.45,0.5,0,1.07,0.22,0.14,0,0,0.06
202508,7165,7154,平日,1,54.9,17.05,7.81,30.05,60.19,39.81,1.98,8.39,7.41,7.17,7.66,7.54,9.84,8.65,7.77,33.6,73.55,3.84,11.89,2.38,0.8,0.21,0.39,1.32,0.21,0.35,0.11,0.19,0.56,0.65,1.47,0.66,1.03,0.2,0,0,0,0.1
202508,7166,7150,平日,1,25.38,0.67,2.43,22.29,55.34,44.66,2.89,3.77,2.87,5.08,6,3.22,8.75,9.02,12.19,46.21,91.69,0.83,2.89,1.17,0,0.61,0.24,0.33,0,0,0.26,0,0,0.72,0.19,0,0.44,0,0.64,0,0,0
202508,7166,7151,平日,1,20.48,6.67,2,11.81,56.16,43.84,2.62,5.42,4.48,6.64,4.44,6.12,12.8,11.13,10.35,36,81.96,1.92,7.86,3.69,0,0,0,0.65,0.41,0.43,0.26,0.26,0,0.45,0,0,0.7,0.73,0.24,0.45,0,0
202508,7166,7152,平日,1,33.38,12.43,4.29,16.67,62.05,37.95,0.82,5.49,5.97,6.75,5.25,7.11,9.72,11.22,12.02,35.64,77,3.1,9.64,2.72,0.17,0.19,0.16,1.49,0.31,0.51,0,0.45,0.25,0.69,1.21,0.27,1.07,0.3,0.33,0,0,0.16
202508,7166,7153,平日,1,20.86,3.05,2.43,15.38,57.54,42.46,0.21,4.84,3.27,9.98,5.82,6.39,9.93,14.55,11.41,33.6,71.22,4.56,9.05,2.65,0.66,0.65,0.78,1.83,1.4,0.74,0.28,0,0.26,0.45,2.42,0.77,1.09,0,0.43,0,0,0.48
202508,7167,7149,平日,1,43.38,1.1,4.19,38.1,50.46,49.54,1.56,2.18,6.74,6.68,5.15,5.37,9.15,13.5,11.42,38.26,89.16,3.08,3.59,0.96,0,0.26,0,0.55,0,0.11,0.1,0,0,0.48,0.57,0,0.66,0,0.32,0,0,0
202508,7167,7150,平日,1,55.67,26.19,5.24,24.24,65.07,34.93,1.94,5.06,6.14,6.69,4.71,6.79,8.46,10.59,12.98,36.64,82.69,2.97,7.89,3.17,0.17,0.17,0.1,0.74,0.34,0.09,0.19,0,0.07,0.24,0.32,0.08,0.55,0.1,0.11,0,0,0
202508,7167,7151,平日,1,23.52,10,2.14,11.38,63.91,36.09,0.56,9.53,6.53,5.87,6.21,7.44,8.52,11.47,11.98,31.9,79.73,3.81,8.35,2.3,0.54,0,0.28,1.1,0.46,0,0.46,0.21,0.18,0.24,0.18,0.36,0.83,0.2,0.31,0,0,0.28
202508,7168,7147,平日,1,12.52,0.14,1.24,11.14,45.88,54.12,0.56,0.83,2.21,5.98,6.06,5.35,8.35,11.67,11.26,47.72,94.24,0.83,2.65,0.5,0.56,0,0,0,0,0.33,0,0,0,0,0.56,0,0.33,0,0,0,0,0
202508,7168,7148,平日,1,33.86,7.67,3.14,23.05,63.6,36.4,1.19,1.48,4.07,5.5,9.35,6.71,10.12,9.29,11.24,41.07,88.98,1.75,4.06,2.8,0.18,0,0,0.49,0.16,0,0,0.49,0,0.31,0,0,0.46,0,0,0,0,0.33
202508,7168,7149,平日,1,33.71,13.62,3.57,16.52,65.5,34.5,1.78,4.91,5.5,8.28,5.31,4.88,9.28,11.91,10.64,37.51,81.96,2.84,9.44,3.56,0.15,0,0.13,0.14,0,0.14,0,0,0,0.3,0.35,0,0.84,0.17,0,0,0,0
202508,7169,7147,平日,1,11.24,3.62,1.52,6.1,55.92,44.08,0.45,2.28,5.24,6.22,9.21,10.2,9.69,7.25,13.27,36.18,90.09,2.64,3.42,1.68,0.94,0,0,0.42,0.38,0,0,0,0,0,0,0,0.42,0,0,0,0,0
202508,7169,7148,平日,1,8.86,1.29,1.38,6.19,54.14,45.86,1.08,2.5,7.69,5.55,5.63,4.79,17.51,9.46,8.94,36.85,90.47,3.17,3.09,1.54,0,0.56,0.56,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,7165,7152,平日,2,19.76,0.9,2.9,15.95,55.59,44.41,1.29,4.51,5.82,6.08,6.19,7.54,8.6,11.55,9.47,38.95,80.69,2.59,6.9,0.85,0.78,1.11,1.03,1.21,0.23,0.23,0.23,0.29,0.24,0.68,1.32,0,0.98,0,0,0,0,0.64
202508,7165,7153,平日,2,66.05,14.86,10.33,40.86,58.16,41.84,1.24,3.77,6.96,7.96,7.05,8.54,7.84,11.11,9.9,35.64,80.01,2.58,9.09,2.77,0.6,0.74,0.21,0.58,0.2,0.16,0,0.16,0,0.52,0.78,0.21,0.53,0.56,0.06,0,0,0.15
202508,7165,7154,平日,2,49.38,13.38,6.62,29.38,59.47,40.53,1.87,6.69,7.78,7.13,5.7,6.73,10.31,10.5,8.96,34.33,71.49,4.08,11.87,3.33,0.77,0.65,0.52,1.78,0.38,0.44,0.31,0.22,0.12,0.95,1,0.32,0.93,0.58,0,0,0,0.25
202508,7166,7150,平日,2,25.14,0.29,1.95,22.9,54.25,45.75,3.02,3.15,4.02,4.66,6.31,3.45,8.18,10.36,11.83,45.03,93.16,0.39,2.36,1,0,1.09,0,0,0,0.23,0.2,0,0,0.59,0,0,0.18,0.23,0.58,0,0,0
202508,7166,7151,平日,2,17.67,4.71,1.52,11.43,57.21,42.79,2.55,5.63,3.97,5.53,5.66,4.82,12.17,14.03,10.04,35.61,83.62,1.46,6.75,2.43,0,0,0,1.11,0.89,0.48,0.26,0,0,0.55,0.31,0.56,0.7,0.33,0,0.55,0,0
202508,7166,7152,平日,2,28.67,9.38,2.43,16.86,60.1,39.9,1.6,4.43,5.39,5.74,6.96,4.61,11.76,12.16,11.32,36.03,76.81,2.38,7.99,2.55,0.19,0.65,0.2,1.76,0.49,0.28,0,0.51,0.36,1,1.86,0.38,1.54,0.52,0.19,0,0,0.19
202508,7166,7153,平日,2,18.62,2.48,1.71,14.43,56.28,43.72,0.33,4.24,3.42,9.7,7.54,4.25,9.95,15.31,10.97,34.29,71.6,3.84,8.54,1.16,0.79,0.28,0.9,2.18,1.85,0.59,0.31,0,0.29,1.12,2.87,1.03,0.84,0.81,0.23,0,0,0.47
202508,7167,7149,平日,2,42,1.48,2.67,37.86,49.72,50.28,1.62,2.21,8.08,5.51,5.34,5.36,8.55,13.01,10.97,39.37,90.7,2.41,3.23,0.83,0,0.26,0,0.71,0,0,0.11,0,0,0.5,0.57,0,0.4,0,0.13,0,0,0
202508,7167,7150,平日,2,47.86,20.38,3.95,23.52,64.03,35.97,0.89,5.93,8,6.42,4,6.15,7.54,11.99,11.15,37.92,83.8,2.93,6.42,1.95,0.22,0.94,0,0.94,0.44,0.21,0.2,0,0,0.21,0.35,0.2,0.77,0.2,0.11,0,0,0.1
202508,7167,7151,平日,2,20.1,6.81,1.52,11.76,61.75,38.25,0,7.89,4.29,7.26,6.43,7.29,8.45,14.1,9.43,34.86,85.4,2.71,5.99,1.06,0.23,0.28,0,0.94,0.29,0.29,0.52,0.19,0,0.38,0.5,0,0.5,0.21,0.5,0,0,0
202508,7168,7147,平日,2,12.1,0.19,0.81,11.1,46.39,53.61,0.56,1.29,3.32,6.57,5.52,5.62,7.22,11.45,11.45,46.99,94.98,0.56,2.1,0.5,0,0,0,0,0,0.36,0,0,0,0,0.5,0,1.01,0,0,0,0,0
202508,7168,7148,平日,2,30.86,5.62,2.24,23,58.94,41.06,0.57,1.34,4.43,5.34,9.99,7.91,10.98,9.34,9.73,40.37,89.97,1.75,4.41,1.54,0.19,0,0,0.35,0.15,0,0,0.54,0,0,0,0,0.38,0.35,0,0,0,0.37
202508,7168,7149,平日,2,29.86,11.33,2.33,16.19,63.53,36.47,1.33,3.98,3.86,7.24,6.72,4.36,8.65,12.54,9.31,42.01,82.64,2.32,9.39,1.89,0.16,0,0.11,0.45,0,0.17,0,0,0,0.34,0.47,0.22,1.73,0.11,0,0,0,0
202508,7169,7147,平日,2,9.38,2.24,1.19,5.95,52.08,47.92,0,2.8,5.19,7.45,10.92,9.25,7.9,9.07,16.89,30.54,91.84,2.24,3.63,0,0.56,0,0,0.86,0,0,0,0,0,0,0,0,0.5,0.38,0,0,0,0
202508,7169,7148,平日,2,8.14,1.29,0.76,6.1,51.68,48.32,0.5,2.08,6.81,7.76,5.43,3.35,17.01,8.5,7.67,40.89,89.03,3.17,4,1.85,0.42,0,0,0.91,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0
202508,7165,7152,平日,3,18.19,0.52,2.19,15.48,53.68,46.32,1.88,3.91,4.82,5.73,6.16,6.06,7.46,10.68,8.91,44.4,82.87,2.21,6.99,0.21,0.83,1.55,1.1,1.15,0.28,0.23,0,0,0,0.29,1.43,0,0.51,0,0,0,0,0.36
202508,7165,7153,平日,3,60.76,13.62,7.48,39.67,57.84,42.16,1.1,4.16,6.67,6.65,7.28,6.14,8.65,11.33,10.71,37.31,80.4,3.35,8.42,2.76,0.58,0.9,0.33,0.59,0.21,0.18,0.07,0.18,0,0.6,0.33,0.14,0.46,0.17,0.16,0,0,0.17
202508,7165,7154,平日,3,46.9,12.86,5.67,28.38,60.61,39.39,1.13,6.53,7.29,6.24,8.05,6.87,8.74,9.52,9.39,36.24,74.65,4.08,10.11,2.24,1.14,0.53,0.24,1.31,0.25,0.45,0.1,0.11,0.21,1,1.18,0.33,1.34,0.47,0,0,0,0.24
202508,7166,7150,平日,3,24.19,0.48,1.19,22.52,53.48,46.52,3.21,2.8,3.9,3.97,5.87,3.67,9.06,10.87,10.94,45.69,94.86,0.53,1.67,0.53,0,0.65,0,0,0,0,0.2,0.51,0,0.65,0,0,0,0,0.4,0,0,0
202508,7166,7151,平日,3,17.67,4.76,1.71,11.19,58.44,41.56,2.01,6.52,3,6.34,4.67,6.58,12.01,11.46,12.47,34.95,81.55,1.93,10.03,1.84,0.31,0.23,0.31,0.81,0.26,0.49,0.24,0,0.29,0.63,0,0,0.26,0.42,0,0.38,0,0
202508,7166,7152,平日,3,28.57,8.86,3.05,16.67,62.66,37.34,1.95,4.9,4.93,4,7.68,5.59,11.36,10.2,10.05,39.34,78.57,3.46,8.01,2.69,0.17,0.4,0,1.97,0.15,0.29,0,0.47,0.33,0.51,1.34,0.55,0.37,0.34,0.17,0,0,0.23
202508,7166,7153,平日,3,17.67,1.9,1.43,14.33,60.8,39.2,1.29,4.45,2.97,8.67,5.79,3.67,10.78,13.51,10.4,38.47,68.59,5.08,11.31,2.53,0.79,0.55,0.51,2.02,1.67,0.6,0.38,0,0.26,0.58,2,1.01,0.69,0,0.65,0,0,0.47
202508,7167,7149,平日,3,40.71,1.14,2.76,36.81,48.62,51.38,1.55,1.94,7.93,6.67,5.25,5.51,9.12,13.58,10.08,38.38,91.27,2.69,2.29,0.85,0,0.14,0,0.81,0,0,0.11,0,0,0.63,0.71,0,0.38,0,0,0,0,0
202508,7167,7150,平日,3,42.52,17.05,2.48,23,64.08,35.92,0.86,2.86,5.01,6.8,4.5,6.3,8.89,11.05,11.34,42.38,86.03,2.18,6.17,1.48,0.24,0.26,0,0.92,0.25,0.26,0.28,0.15,0,0.22,0.65,0.1,0.48,0.2,0,0,0,0
202508,7167,7151,平日,3,19.9,6.9,1.81,11.19,61.33,38.67,2.06,6.46,4.61,6.8,5.92,6.68,6.52,10.99,11.88,38.07,81.15,2.65,9.16,0.94,0,0.21,0,1.75,0.62,0,0.75,0.57,0,0.25,0.51,0,1.19,0.25,0,0,0,0
202508,7168,7147,平日,3,12.24,0.19,0.95,11.1,43.18,56.82,0.56,0.36,2.7,7.57,6.03,4.71,7.08,11,10.66,49.33,93.91,0.92,2.75,0.42,0,0,0,0,0,0.36,0,0,0,0,0.63,0,1.03,0,0,0,0,0
202508,7168,7148,平日,3,30.38,5.24,2.05,23.1,57.47,42.53,0.77,1.39,3.94,5.46,9.59,7.03,12.52,10.35,9.14,39.81,90.41,1.57,4.35,1.67,0.21,0,0,0,0.15,0,0,0.56,0,0,0.19,0,0.54,0,0,0,0,0.36
202508,7168,7149,平日,3,27.38,9.19,2.24,15.95,62.98,37.02,1.91,3.83,4.97,6.92,5.67,3.49,8.57,11.9,10.5,42.24,86.15,2.73,7.12,0.91,0.17,0,0,0.16,0,0,0,0,0,0,0.79,0.52,1.46,0,0,0,0,0
202508,7169,7147,平日,3,9.71,2.48,1,6.24,53.17,46.83,0,3.18,7.57,3.7,13.14,9.9,8.56,4.33,15.37,34.25,91.05,1.98,3.49,1.74,0.42,0,0,0.87,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0
202508,7169,7148,平日,3,7.9,0.76,0.76,6.38,49.5,50.5,0.63,1.61,6.93,7.23,3.22,5.37,17.22,13.3,8.13,36.37,91.01,3.17,2.58,1.17,0,0,0,1.63,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,7165,7152,平日,4,17.29,0.81,2.33,14.14,57.12,42.88,1.66,3.26,5.56,5.62,7.24,6.06,7.03,10.19,10.59,42.79,87.23,1.81,3.62,0.5,0.33,0.91,0.84,1.07,0.29,0.24,0,0,0,0.83,1.21,0,0.74,0,0,0,0,0.38
202508,7165,7153,平日,4,58.48,11.95,7.86,38.67,57.9,42.1,1.46,3.76,4.48,5.73,7.65,6.64,9.79,11.84,9,39.65,84.03,3.2,5.29,1.63,0.34,0.47,0.19,0.85,0.42,0.28,0,0.2,0,0.74,0.33,0.24,1.42,0.19,0.09,0,0,0.09
202508,7165,7154,平日,4,43.19,11.29,4.52,27.38,58.9,41.1,0.85,4.16,5.84,5.59,6.67,6.92,8.45,10,10.22,41.3,78.21,2.96,8.99,2.5,0.93,0.11,0.32,1.08,0.37,0.49,0.23,0.13,0.36,0.85,1.29,0.22,0.49,0.23,0,0,0,0.24
202508,7166,7150,平日,4,24.76,0.48,1.95,22.33,53.15,46.85,3.15,2.98,3.05,3.86,5.32,3.79,8.99,10.88,11.74,46.25,95.4,1.1,0.72,0.49,0,0.33,0,0.23,0,0,0.23,0.45,0,0.65,0,0,0,0,0.4,0,0,0
202508,7166,7151,平日,4,18.24,5.52,1.67,11.05,58.11,41.89,1.45,3.77,3.12,4.76,3.93,5.35,10.92,12.01,12.44,42.25,86.92,0.76,5.33,2.02,0.28,0,0.55,0.26,0.63,0.72,0.24,0,0.33,0.42,0,0,1.11,0,0,0.42,0,0
202508,7166,7152,平日,4,30.67,11,3.1,16.57,56.34,43.66,0.92,3.75,3.59,4.22,6.61,6.48,9.19,11.45,11.57,42.21,84.27,1.55,5.15,1.86,0.19,0.15,0,1.92,0.66,0.2,0,0.46,0.3,0.48,1.07,0.57,0.56,0.16,0.19,0,0,0.24
202508,7166,7153,平日,4,17.76,2.38,2.1,13.29,58.07,41.93,0.31,4.38,2.32,9.2,4.83,3.66,8.71,12.84,11.33,42.42,75.55,2.92,8.27,2.28,0.56,0.29,0.5,1.97,1.33,0.53,0.45,0,0,0.72,2.1,0.93,0.26,0,0.54,0,0,0.49
202508,7167,7149,平日,4,42.43,1.95,4.05,36.43,46.23,53.77,1.34,1.73,6.87,5.75,5.11,4.89,9.18,12.73,9.45,42.95,91.62,2.83,2.27,1.11,0,0,0.13,0.75,0,0,0.11,0,0,0.5,0.42,0,0.25,0,0,0,0,0
202508,7167,7150,平日,4,51.9,23.05,5.05,23.81,58.19,41.81,0.51,1.83,3.08,4.82,3.81,5.08,8.88,9.99,12.25,49.75,88.52,2.65,4.33,1.44,0.09,0.08,0.08,0.83,0.33,0.2,0.18,0,0.11,0.15,0.47,0.08,0.39,0.07,0,0,0,0
202508,7167,7151,平日,4,23.9,9.81,2.76,11.33,54.55,45.45,0.75,5.11,3.9,6.21,4.48,6.26,5.98,10.23,12.39,44.68,89.2,1.71,4.41,1.54,0.19,0,0,0.81,0.26,0,0.42,0.26,0.24,0.22,0.36,0,0,0.17,0.22,0,0,0
202508,7168,7147,平日,4,13.29,0.38,1.71,11.19,42.77,57.23,0.42,0.36,3.12,6.99,6.72,3.59,6.97,11.26,10.04,50.55,94.31,0.81,2.75,0.31,0,0,0,0.36,0.31,0.36,0,0,0,0,0.45,0,0.33,0,0,0,0,0
202508,7168,7148,平日,4,34.86,7.9,3.81,23.14,57.53,42.47,0.48,1.17,2.4,4.82,8.93,8.25,10.44,9.29,11.07,43.14,91.16,1.7,4.25,1.15,0.15,0.19,0,0.18,0.12,0,0,0.43,0,0,0,0,0.35,0,0,0,0,0.33
202508,7168,7149,平日,4,33.14,14.05,3.33,15.76,61.37,38.63,1.23,3.27,2.94,5.11,3.78,5.25,8.6,10.96,11.57,47.29,87.82,1.96,5.7,1.28,0,0,0,0.14,0,0,0.14,0,0,0,0.48,0.51,1.36,0.4,0.2,0,0,0
202508,7169,7147,平日,4,12.52,3.9,2.24,6.38,47.71,52.29,0,1.93,3.5,3.88,9.24,10.07,6.43,5.3,11.75,47.9,93.07,1.74,3.69,0.56,0.28,0,0,0.31,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0
202508,7169,7148,平日,4,8.43,1.1,1.05,6.29,46.11,53.89,0.63,0.87,7.14,6.55,6.38,5.96,18.36,11.11,4.8,38.2,90.46,3.91,3.6,1.21,0,0,0,0.45,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,7165,7152,平日,5,17.29,0.33,2.95,14,55.62,44.38,1.81,3.42,4.59,6.09,7.05,6.91,7.59,9.07,9.33,44.15,88.44,1.51,2.02,0.83,0.38,0.5,0.69,1.87,0.25,0.5,0,0.28,0.25,0.31,1.06,0,0.25,0,0.5,0,0,0.36
202508,7165,7153,平日,5,64.24,19.48,7.14,37.62,57.46,42.54,0.72,2.76,4.74,5.47,5.84,6.98,8.94,10.98,10.01,43.56,87.88,2.07,4.1,0.79,0.33,0.38,0.16,0.7,0.37,0.26,0.08,0.17,0.09,0.49,0.54,0.1,0.94,0.32,0.14,0,0,0.08
202508,7165,7154,平日,5,55.76,22.38,6.76,26.62,59.2,40.8,1.01,3.19,4.21,5.58,5.7,7.02,9.51,11.94,9.91,41.92,82.29,2.58,6.29,1.84,0.65,0.09,0.28,1.11,0.49,0.49,0.29,0.08,0.24,0.63,1.43,0.27,0.58,0.18,0.1,0,0,0.09
202508,7166,7150,平日,5,26.52,1.05,3.57,21.9,53.45,46.55,2.59,2.82,3.23,4.2,4.47,3.27,8.65,12.24,11.27,47.26,95.36,1,0.72,0,0,0.54,0,0,0.42,0,0.19,0.41,0,0.62,0.21,0,0,0,0.53,0,0,0
202508,7166,7151,平日,5,43.52,26.14,6.86,10.52,51.11,48.89,0.9,1.68,3.44,5.09,4.74,6.58,11.7,13.2,11.03,41.65,92.49,0.82,3.44,1.17,0,0,0,0.31,0.25,0.26,0.11,0,0.09,0.28,0,0,0.11,0,0.26,0.16,0,0
202508,7166,7152,平日,5,81.05,47.9,16.52,16.62,50.34,49.66,0.95,2.03,2.31,4.03,4.54,6.11,9.66,14.42,11.72,44.21,92.69,0.98,2.74,0.69,0.13,0,0,0.48,0.26,0.06,0,0.2,0.19,0.2,0.5,0.19,0.15,0.19,0.13,0.05,0,0.06
202508,7166,7153,平日,5,19.48,3.62,2.29,13.57,56.98,43.02,0,2.9,2.83,8.13,3.53,4.46,7.91,13.18,12.41,44.65,78.16,3.4,6.5,1.33,0.5,0.54,0.44,1.79,1.34,0.52,0.29,0,0,0.8,2.21,0.81,0.23,0,0.49,0,0,0.44
202508,7167,7149,平日,5,51.05,5,9.52,36.52,47.08,52.92,0.98,1.42,6.54,4.2,4.51,5.15,10.53,13.34,9.76,43.57,92.8,2.11,1.73,0.88,0,0.11,0,0.61,0.21,0,0.1,0,0,0.42,0.5,0.13,0.31,0,0.1,0,0,0
202508,7167,7150,平日,5,168.43,104.62,38.05,25.76,50.66,49.34,0.54,1.22,3.4,4.1,4.59,6.59,10.44,11.39,12.04,45.68,92.97,1.47,2.72,0.87,0.09,0.09,0.05,0.31,0.24,0.06,0.06,0,0.03,0.12,0.47,0.06,0.15,0.03,0.03,0,0,0.03
202508,7167,7151,平日,5,74.38,45.38,16.48,12.52,48.38,51.62,0.3,2.11,3.03,3.48,5.66,6.56,10.78,10.91,11.53,45.64,92.98,1.1,3.21,0.89,0,0.08,0,0.44,0.14,0,0.13,0.08,0.05,0.08,0.36,0,0.15,0.05,0.13,0,0,0.06
202508,7168,7147,平日,5,15.14,1,3.19,10.95,44.25,55.75,0.29,1,2.65,4.01,5.13,3.8,8.57,9.91,9.36,55.28,94.98,0.99,2.12,0.65,0,0,0,0,0.33,0.31,0,0,0,0,0.31,0,0.31,0,0,0,0,0
202508,7168,7148,平日,5,50.67,21.1,7.1,22.48,58.83,41.17,0.36,0.87,3.4,5.44,8.22,8.28,9.92,8.25,8.06,47.2,92.14,2.15,2.51,1.02,0.22,0.31,0,0.42,0.09,0.11,0.09,0.19,0.11,0,0,0.11,0.3,0,0,0,0,0.21
202508,7168,7149,平日,5,56.81,32.76,8.29,15.76,58.04,41.96,0.8,2.19,2.88,5.23,4.11,4.78,9.64,11.42,9.07,49.9,91.89,2.19,2.72,0.67,0.19,0.09,0.29,0.33,0.35,0,0,0,0,0.09,0.45,0.17,0.27,0.11,0.18,0,0,0
202508,7169,7147,平日,5,21.95,12.48,3.1,6.38,56.15,43.85,0,2.24,4.31,6.64,6.75,9.51,8.53,8.92,12.37,40.74,91.6,1.73,2.42,1.12,0.48,0,0.18,0.67,0.94,0,0,0,0,0,0.46,0,0.41,0,0,0,0,0
202508,7169,7148,平日,5,11.71,3.62,1.81,6.29,49.11,50.89,0.31,2.72,5.88,7.13,2.97,4.89,12.47,12.13,8.79,42.73,92.41,4.14,2.23,0.83,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202508,7165,7152,平日,6,18.48,0.81,4.29,13.38,52.35,47.65,1.99,3.05,3.71,5.67,6.64,5.94,8.22,11.73,10.25,42.8,89.83,1.85,1.24,0.83,0.33,0.77,0.28,1.21,0.26,0.48,0,0.26,0,0.53,0.97,0,0.22,0,0.24,0,0,0.7
202508,7165,7153,平日,6,107.29,59.52,11.19,36.57,56.49,43.51,1.7,2.5,5.28,6.12,6.1,6.83,12.13,12,10.11,37.23,89.8,1.6,3.97,0.85,0.21,0.24,0.05,0.93,0.39,0.13,0.05,0.15,0,0.4,0.37,0.15,0.25,0.14,0.05,0,0,0.26
